gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj,UP/DOWN,abs_log2FC
ENSG00000163288.14,GABRB1,280.5063589077824,0.7144691860535302,0.2003399634265864,0.00004066165063455548,0.000568759948473759,Up,0.7144691860535302
ENSG00000118307.20,DNAI7,458.2863418883697,0.6339214509132257,0.1752916048972959,0.00004096990353374672,0.000572628806268426,Up,0.6339214509132257
ENSG00000128342.5,LIF,128.3577894882996,1.016921372762306,0.2971024617161363,0.00004229930781227852,0.0005902972847938806,Up,1.016921372762306
ENSG00000114779.20,ABHD14B,162.0319532342308,0.9107885266774176,0.2633176431558373,0.00004234389648725304,0.000590463925881618,Up,0.9107885266774176
ENSG00000214491.9,SEC14L6,162.4768726826794,0.8619275127364079,0.2477130573113951,0.00004247494002340808,0.000591834950125854,Up,0.8619275127364079
ENSG00000131951.12,LRRC9,603.1045753227273,0.6296594961953796,0.1745058096807715,0.0000426795173778047,0.0005933141823942935,Up,0.6296594961953796
ENSG00000164035.10,EMCN,29.58161158829504,2.055869912441001,0.6180666467362667,0.00004289829021023409,0.0005958974475747265,Up,2.055869912441001
ENSG00000186952.15,TMEM232,942.271723991882,0.5596801827983517,0.1533238494114949,0.00004479190641404722,0.0006193474154468334,Up,0.5596801827983517
ENSG00000253953.3,PCDHGB4,1024.398023489517,0.4441508432729072,0.1183480071576661,0.00004524466099687799,0.0006241761546830933,Up,0.4441508432729072
ENSG00000118965.16,WDR35,1335.187139767544,0.4147842353785545,0.1096579475185079,0.00004542203675334633,0.0006256686646770919,Up,0.4147842353785545
ENSG00000133640.20,LRRIQ1,780.9386145574301,0.5604073367596494,0.1538963407519656,0.0000460821034215334,0.000633313770882867,Up,0.5604073367596494
ENSG00000116741.8,RGS2,1463.971168452692,0.4650859133855434,0.1247914404511475,0.00004630327828398102,0.0006358702285832048,Up,0.4650859133855434
ENSG00000134595.9,SOX3,307.8268896179083,0.7873601307607245,0.2258019883039018,0.00004659633881567221,0.0006389244759819921,Up,0.7873601307607245
ENSG00000168309.18,FAM107A,232.7189459068298,0.7913224733363747,0.2269303641323559,0.00004671764163650748,0.0006396179156986179,Up,0.7913224733363747
ENSG00000181378.14,CFAP65,259.6056198155582,0.7041087188309005,0.1994127300581434,0.00004686488370154201,0.000641148477024273,Up,0.7041087188309005
ENSG00000100124.15,ANKRD54,1702.637895097509,0.4053488536895103,0.107101429320355,0.00004690317413563267,0.0006411873071935393,Up,0.4053488536895103
ENSG00000178695.6,KCTD12,2232.771262828744,0.3825526525677948,0.1004399206157659,0.00004701290967327597,0.0006418714488618524,Up,0.3825526525677948
ENSG00000157557.13,ETS2,1038.912810344085,0.459799983542455,0.1233312296157233,0.00004702419936646879,0.0006418714488618524,Up,0.459799983542455
ENSG00000124140.15,SLC12A5,720.1958107765198,0.5033444829153074,0.1365834502078887,0.00004710891938550282,0.0006421725582410537,Up,0.5033444829153074
ENSG00000164972.14,SPMIP6,582.289249962212,1.270649850104302,0.3819972884094423,0.00004768832673759708,0.0006489774848579238,Up,1.270649850104302
ENSG00000049860.14,HEXB,1471.933949443526,0.4414974216115205,0.1180134851778064,0.00004808451417047779,0.0006528952877531992,Up,0.4414974216115205
ENSG00000136546.17,SCN7A,306.0112117400487,0.7289579922384165,0.2075737411942577,0.00004826294610359727,0.0006548264390320032,Up,0.7289579922384165
ENSG00000125384.7,PTGER2,41.84856972377827,1.719015415839027,0.5226709739517185,0.00004844516814261469,0.0006568060802303817,Up,1.719015415839027
ENSG00000261210.8,CLEC19A,327.7631573787701,0.6797191420890317,0.1922625498877093,0.00004901085895018649,0.0006629845886111241,Up,0.6797191420890317
ENSG00000087903.13,RFX2,521.111535900137,0.5977270768588332,0.1663488637963326,0.00004925593398426552,0.0006653045720981525,Up,0.5977270768588332
ENSG00000168140.5,VASN,404.6942606872475,0.6008721197187024,0.1675964994943558,0.00005030460759942741,0.0006779501736536842,Up,0.6008721197187024
ENSG00000058404.21,CAMK2B,1267.411048226778,0.4536189827537794,0.122102812562276,0.00005056876724586221,0.0006804072251044221,Up,0.4536189827537794
ENSG00000006756.16,ARSD,1145.716859443538,0.4318086056329814,0.1155154726042258,0.00005057362858234808,0.0006804072251044221,Up,0.4318086056329814
ENSG00000198944.6,SOWAHA,129.7520404930921,0.969625163022667,0.2858028491697303,0.00005059978534587238,0.0006804072251044221,Up,0.969625163022667
ENSG00000183346.9,CABCOCO1,153.1662112812836,0.9544435443577328,0.280848162398109,0.00005066493004942193,0.0006807770615704644,Up,0.9544435443577328
ENSG00000149599.16,DUSP15,418.3819408452192,0.6019522451300099,0.1680949279749442,0.00005082951089793214,0.0006824814655530814,Up,0.6019522451300099
ENSG00000159307.20,SCUBE1,808.1555872524316,0.4909244522821628,0.1335560589373426,0.00005108242245464016,0.0006853684662571379,Up,0.4909244522821628
ENSG00000151233.11,GXYLT1,877.0985758259047,0.4579678569501064,0.1236660624410575,0.00005200519291144653,0.0006956848513287145,Up,0.4579678569501064
ENSG00000215186.7,GOLGA6B,108.2526340706939,1.112993140000144,0.3328362501827037,0.00005243424932123584,0.0007009060112519375,Up,1.112993140000144
ENSG00000165115.15,KIF27,938.4833330557184,0.5364607545501041,0.1479607115077337,0.00005276611212202413,0.0007037816399992098,Up,0.5364607545501041
ENSG00000187800.14,PEAR1,31.86825639104015,1.957119599680974,0.5995224795544806,0.00005294586699408145,0.0007051391387739007,Up,1.957119599680974
ENSG00000105699.17,LSR,322.7447428805284,0.7101663810603985,0.2034535291726432,0.00005357027176372084,0.0007118823917109884,Up,0.7101663810603985
ENSG00000137766.18,UNC13C,310.0382489527534,0.7015001332619307,0.2001110774523356,0.00005386840466583264,0.0007153186246595074,Up,0.7015001332619307
ENSG00000132334.17,PTPRE,352.6736543021637,0.6433479726612037,0.1819590053590634,0.00005403948799315685,0.0007170639617345817,Up,0.6433479726612037
ENSG00000106948.17,AKNA,407.980989615204,0.6170452719644757,0.1737076828879573,0.00005435983896199384,0.000720785958553241,Up,0.6170452719644757
ENSG00000067842.19,ATP2B3,294.8759053672885,0.6765111455923083,0.1927974404676151,0.00005459685022679815,0.0007230577327352865,Up,0.6765111455923083
ENSG00000185985.11,SLITRK2,141.2155951982463,0.9075371396984678,0.2675301954482152,0.00005461112810551816,0.0007230577327352865,Up,0.9075371396984678
ENSG00000163349.22,HIPK1,4715.014755993819,0.3366192676710106,0.088163624119228,0.00005535428979436061,0.0007302244239393187,Up,0.3366192676710106
ENSG00000170370.12,EMX2,111.6403610475378,1.057786625065702,0.3175948785536692,0.00005593433063725737,0.0007368013866754819,Up,1.057786625065702
ENSG00000169064.13,ZBBX,352.4378631286682,0.709263087807891,0.2038039863561901,0.00005633905002581753,0.0007415924736295021,Up,0.709263087807891
ENSG00000203805.11,PLPP4,127.1322845928464,0.9400670725221068,0.2793394572409407,0.00005739037342897423,0.0007543330623811249,Up,0.9400670725221068
ENSG00000254535.4,PABPC4L,85.02515281086482,1.181527234185578,0.3589005084437574,0.00005804906291944902,0.0007624367116638743,Up,1.181527234185578
ENSG00000287069.1,ENSG00000287069,30.88789505385391,1.970627790097981,0.6088839352177664,0.00005811975239018047,0.0007628112058989868,Up,1.970627790097981
ENSG00000151093.8,OXSM,145.9340933945062,0.9359361478095992,0.2785025708438328,0.00005841116304566296,0.0007655248513361307,Up,0.9359361478095992
ENSG00000110811.20,P3H3,727.6983695535216,0.4821075655674306,0.1322051774406756,0.00005909756479665958,0.0007733998241044756,Up,0.4821075655674306
ENSG00000158113.13,LRRC43,131.5476752440042,1.02230813160901,0.3068853110193236,0.00005915357989796181,0.0007735731352382771,Up,1.02230813160901
ENSG00000135324.6,MRAP2,382.5623729625892,0.6867114886546953,0.1972078687229041,0.00005924053359822264,0.0007741504990299528,Up,0.6867114886546953
ENSG00000204065.3,TCEAL5,23.17074450304877,2.442966115867395,0.7532302279981857,0.00005977810737637951,0.00077972588965371,Up,2.442966115867395
ENSG00000130635.17,COL5A1,2245.933568621783,0.4991388092198923,0.1378214348540837,0.00006078293982432514,0.0007908778774552117,Up,0.4991388092198923
ENSG00000164185.7,ZNF474,488.4251106570576,0.6085321800267786,0.172441718402867,0.0000609212690875193,0.0007921078883658334,Up,0.6085321800267786
ENSG00000116005.12,PCYOX1,3502.58589182291,0.3448408719977955,0.0911363876683374,0.00006097514183985795,0.0007922388041060854,Up,0.3448408719977955
ENSG00000099260.12,PALMD,301.6632938031756,0.6933027196258597,0.2000717685514105,0.00006180966079005507,0.0008025050431076353,Up,0.6933027196258597
ENSG00000170542.6,SERPINB9,146.317428920233,0.9478378914470464,0.2838665333606792,0.00006276587433345428,0.000814335439881531,Up,0.9478378914470464
ENSG00000184305.16,CCSER1,1228.152521607,0.4761582301952554,0.1309515534930427,0.00006292922117998395,0.0008158694582517488,Up,0.4761582301952554
ENSG00000039139.11,DNAH5,375.6173808575403,0.6080038398618867,0.173227461451749,0.00006522701658197415,0.0008432421886358716,Up,0.6080038398618867
ENSG00000133256.13,PDE6B,234.4867309139796,0.7329511094527293,0.2140802538316029,0.00006551862052202786,0.0008463625205374238,Up,0.7329511094527293
ENSG00000159167.12,STC1,465.6823936676173,0.5589501904997971,0.1575732712564094,0.00006575585752081542,0.0008482599423120312,Up,0.5589501904997971
ENSG00000176399.4,DMRTA1,839.6154028892074,0.5676310863326534,0.1603545375539406,0.00006621782247655833,0.0008536105041418631,Up,0.5676310863326534
ENSG00000173210.21,ABLIM3,459.4093720076069,0.5836181564185771,0.1658326639726947,0.00006774104460830783,0.000871350527566799,Up,0.5836181564185771
ENSG00000115183.15,TANC1,855.7135278088432,0.4989829435064726,0.138883100049657,0.00006810430084009995,0.0008748113529787272,Up,0.4989829435064726
ENSG00000126778.12,SIX1,117.6382812488866,1.010043508420737,0.3067303997255213,0.00006852044701400977,0.0008795321537937407,Up,1.010043508420737
ENSG00000160190.14,SLC37A1,946.2308774860348,0.4650981507481857,0.1283778886530581,0.00006903063270478962,0.0008848249632167435,Up,0.4650981507481857
ENSG00000178202.14,POGLUT3,707.2806608127005,0.4950043114305546,0.1379007067046936,0.00007002175362209725,0.0008956247779414787,Up,0.4950043114305546
ENSG00000166444.19,DENND2B,705.214401821693,0.4797918001661161,0.1331981423461661,0.00007045920141473726,0.0009005831214041965,Up,0.4797918001661161
ENSG00000183287.15,CCBE1,175.6168607714127,0.8722067125176564,0.2616284613141116,0.00007054291799064622,0.000901016394617816,Up,0.8722067125176564
ENSG00000178149.17,DALRD3,622.9058289482138,0.5536933268490344,0.1567908572045937,0.00007116152474525385,0.0009082761725777424,Up,0.5536933268490344
ENSG00000129038.16,LOXL1,1236.952577105789,0.5321167835483639,0.1498992121305892,0.00007129552689736247,0.0009093447810054284,Up,0.5321167835483639
ENSG00000165959.12,CLMN,640.314687965284,0.5361505498852619,0.1512498206579543,0.00007151279080326315,0.0009114731039237614,Up,0.5361505498852619
ENSG00000110318.15,CEP126,877.3754518069019,0.4641710221437454,0.1284842856055896,0.00007200210869758401,0.0009170634773975382,Up,0.4641710221437454
ENSG00000102100.16,SLC35A2,947.7082714080348,0.469178684544653,0.1300714462238384,0.00007209528519228532,0.0009176040309554344,Up,0.469178684544653
ENSG00000287038.3,ENSG00000287038,170.9738121462089,0.8378884631978365,0.2508456029757812,0.0000726483270394245,0.0009239927164803316,Up,0.8378884631978365
ENSG00000131188.12,PRR7,387.4301008146837,0.5847335132715455,0.1672998490625581,0.00007345427598286992,0.0009335868133704746,Up,0.5847335132715455
ENSG00000118997.14,DNAH7,1264.383013767491,0.4896915584828491,0.1367824328243982,0.00007420224157212682,0.0009424309979448636,Up,0.4896915584828491
ENSG00000181019.13,NQO1,1160.931597516502,0.4856531394856218,0.135573398013739,0.00007466438438585797,0.0009463782780329194,Up,0.4856531394856218
ENSG00000072315.4,TRPC5,171.8117482432189,0.8391210345086736,0.2518690881876067,0.00007467355301949353,0.0009463782780329194,Up,0.8391210345086736
ENSG00000164929.17,BAALC,2114.910445809021,0.3769774727875125,0.1019662204944973,0.00007472233667096146,0.0009463782780329194,Up,0.3769774727875125
ENSG00000067057.19,PFKP,2744.35026422977,0.8537847825382983,0.2571955704720622,0.000074914162833655,0.0009481438411542928,Up,0.8537847825382983
ENSG00000124145.6,SDC4,292.0111907052596,0.6703699842987882,0.1961196197193271,0.00007718356941607673,0.0009761832422791356,Up,0.6703699842987882
ENSG00000165215.6,CLDN3,57.54027980891349,1.353190922779495,0.4254366266266166,0.00007757166156742686,0.0009797214183718452,Up,1.353190922779495
ENSG00000183186.8,C2CD4C,505.8152612202761,0.5351941923514746,0.1522948589218803,0.0000803549546363683,0.0010134586538028,Up,0.5351941923514746
ENSG00000138193.17,PLCE1,1244.607993741818,0.4909114676627912,0.1381393175644,0.00008168604265320276,0.0010285100170011,Up,0.4909114676627912
ENSG00000005448.17,WDR54,1392.204368360179,0.4197445139619072,0.1157350776878425,0.00008286480051909716,0.0010414821279974,Up,0.4197445139619072
ENSG00000131242.18,RAB11FIP4,2653.628569199427,0.3610049868445358,0.0979603435404524,0.00008390285978469328,0.0010523350361067,Up,0.3610049868445358
ENSG00000004799.8,PDK4,208.3982561273368,0.7698026563849992,0.2309539509804681,0.00008402590854208015,0.0010531480123992,Up,0.7698026563849992
ENSG00000172318.6,B3GALT1,633.4961342061162,0.5378687723610928,0.1537450393447385,0.0000845974293106096,0.0010588436723264,Up,0.5378687723610928
ENSG00000291177.1,ENSG00000291177,46.68160711990092,1.530114559617602,0.4894227342867262,0.00008478110016905869,0.0010604086982417,Up,1.530114559617602
ENSG00000144730.19,IL17RD,5201.200966062429,0.3714723097779903,0.1012109067373771,0.0000853636715390669,0.0010669574039084,Up,0.3714723097779903
ENSG00000137968.17,SLC44A5,1719.698757099759,0.3946864856075902,0.1084503813346452,0.00008650784984165555,0.0010805117211575,Up,0.3946864856075902
ENSG00000136068.16,FLNB,2644.297321772899,0.4131670247472855,0.114358254690814,0.00008819157589755597,0.0010992645359636,Up,0.4131670247472855
ENSG00000183317.17,EPHA10,471.1724812277619,0.5842015943870181,0.16962669018035,0.0000886803550826004,0.001104362498809,Up,0.5842015943870181
ENSG00000138002.16,IFT172,1677.404919584287,0.3849640717889622,0.1057347134748701,0.00008957871403703097,0.001114250771715,Up,0.3849640717889622
ENSG00000136052.10,SLC41A2,1102.778256708158,0.4682656388025127,0.1321103756803907,0.00009158652712926804,0.0011376606659752,Up,0.4682656388025127
ENSG00000168575.10,SLC20A2,1544.540001900079,0.4262538466329593,0.1189600040980738,0.00009305251158544853,0.0011542851334255,Up,0.4262538466329593
ENSG00000177283.8,FZD8,176.5087472785305,0.790927665011175,0.2404047509780264,0.0000931392540509868,0.0011545692589212,Up,0.790927665011175
ENSG00000118690.13,ARMC2,725.8013246204911,0.515450684033974,0.1476402790703707,0.00009376449035305008,0.0011615236798118,Up,0.515450684033974
ENSG00000152763.17,DNAI4,1734.10961741415,0.4678404768193081,0.1323762590758557,0.00009541278641299168,0.0011803253454619,Up,0.4678404768193081
ENSG00000197077.14,KIAA1671,911.2729322547264,0.4708200462439306,0.1333507345177012,0.00009562163750485703,0.0011812929890115,Up,0.4708200462439306
ENSG00000169436.18,COL22A1,404.3596144714353,0.5869921484796645,0.1717258851773097,0.0000967590961239914,0.0011940250579173,Up,0.5869921484796645
ENSG00000137076.22,TLN1,2494.057991016598,0.3804318663779764,0.1049239341766515,0.00009678429364739496,0.0011940250579173,Up,0.3804318663779764
ENSG00000130055.14,GDPD2,1036.130445667025,0.4351294500405758,0.1220723296235941,0.00009690598569222448,0.0011947114227877,Up,0.4351294500405758
ENSG00000113494.17,PRLR,237.4792347299598,0.7171559693577275,0.2160108823892491,0.00009733418941774662,0.0011991731265731,Up,0.7171559693577275
ENSG00000144655.15,CSRNP1,400.6384852002041,0.5859173459023853,0.1715177870064584,0.00009782592894252908,0.001203591667248,Up,0.5859173459023853
ENSG00000152669.9,CCNO,458.461623022599,0.622284781016177,0.1838199413664081,0.0000984423899699406,0.0012095306148073,Up,0.622284781016177
ENSG00000130720.13,FIBCD1,138.8132659637057,0.9400445780160412,0.2933088682940032,0.00009852898925718328,0.0012097727764463,Up,0.9400445780160412
ENSG00000182165.20,TP53TG1,112.2829336730084,0.9686881808822984,0.3034161539481261,0.0000989760675347223,0.0012144376916098,Up,0.9686881808822984
ENSG00000184154.16,LRRC51,524.1409985415228,0.5738332598216241,0.1677513120250421,0.00009966986783570304,0.0012221215116451,Up,0.5738332598216241
ENSG00000157483.9,MYO1E,552.1978203121197,0.5166915293500473,0.1487819269971833,0.0000997579448316196,0.0012223727576047,Up,0.5166915293500473
ENSG00000057704.13,TMCC3,720.7834092526896,0.484875496433685,0.1384364598437955,0.0001003560014173634,0.0012288684100436,Up,0.484875496433685
ENSG00000135912.11,TTLL4,819.9558411371136,0.4760686227687498,0.1356000955458806,0.0001005664410254555,0.0012306120787458,Up,0.4760686227687498
ENSG00000072682.20,P4HA2,967.0771638892112,0.5249277392250463,0.1516498703701806,0.0001006985465417732,0.0012313954785358,Up,0.5249277392250463
ENSG00000167779.9,IGFBP6,818.2747590999537,0.5054238022714217,0.145312284809765,0.0001019321324746845,0.0012456382080656,Up,0.5054238022714217
ENSG00000248485.2,PCP4L1,260.6259253729924,0.7097760674551429,0.2145984689513252,0.0001034689205847483,0.0012618603490868,Up,0.7097760674551429
ENSG00000122971.9,ACADS,76.49892808555683,1.155463657683483,0.3697248250746379,0.0001049042654492465,0.0012785030626112,Up,1.155463657683483
ENSG00000196169.15,KIF19,207.4778716896884,0.7306304730890386,0.2222688066435459,0.0001058235806319192,0.0012888385719251,Up,0.7306304730890386
ENSG00000255690.3,TRIL,1587.522359477382,0.3855682952523278,0.1073147115035417,0.0001072260604533056,0.0013024113696161,Up,0.3855682952523278
ENSG00000088727.14,KIF9,701.0646499081589,0.4735202900933182,0.1355349741068346,0.0001082769699675143,0.0013134119911686,Up,0.4735202900933182
ENSG00000151023.17,ENKUR,950.9555963236612,0.5286705962813901,0.153923151791171,0.0001104085020813079,0.0013356843937408,Up,0.5286705962813901
ENSG00000126947.13,ARMCX1,1350.29530569248,0.3917057650275167,0.109557508728991,0.000111525327540324,0.0013482934985924,Up,0.3917057650275167
ENSG00000165197.5,VEGFD,50.45745183606887,1.395555922598429,0.4557312837267646,0.0001118480737982428,0.001351292092662,Up,1.395555922598429
ENSG00000205129.9,CFAP96,181.9218850488129,0.8353590706962859,0.259972648336867,0.000112316789099498,0.0013560490304763,Up,0.8353590706962859
ENSG00000102178.13,UBL4A,808.0777364813272,0.4725932529384903,0.1356470177946511,0.0001128433724791993,0.0013614978216536,Up,0.4725932529384903
ENSG00000149809.17,TM7SF2,2827.588649555689,0.37848094117964,0.1055162183658982,0.00011317291794494,0.0013645635959681,Up,0.37848094117964
ENSG00000138650.9,PCDH10,1636.801375817387,0.4111235506480697,0.1161442129198516,0.0001135619172549769,0.0013683416625406,Up,0.4111235506480697
ENSG00000134917.10,ADAMTS8,100.5297306251724,1.00809089998143,0.3216010571637382,0.0001146848275377653,0.0013800331276433,Up,1.00809089998143
ENSG00000162692.12,VCAM1,406.4541563912304,0.5720869641907534,0.1691293223075044,0.0001149985569285966,0.0013828882317889,Up,0.5720869641907534
ENSG00000170412.18,GPRC5C,395.012662238571,0.6380930026138507,0.1921752203871967,0.0001177567909808642,0.0014140344066073,Up,0.6380930026138507
ENSG00000172005.11,MAL,74.72897646469724,1.14421378459256,0.3701451255304893,0.0001178231698970086,0.0014140344066073,Up,1.14421378459256
ENSG00000189143.10,CLDN4,111.3928943308954,0.9706279179311458,0.309609383618417,0.0001188092671605292,0.0014239790628663,Up,0.9706279179311458
ENSG00000204969.7,PCDHA2,274.4979049951657,0.6479144405036065,0.1961198916012446,0.0001210087867708912,0.0014474635698004,Up,0.6479144405036065
ENSG00000128872.10,TMOD2,5755.607880458846,0.3391718541741014,0.0938157679715234,0.0001221234924515711,0.0014588675591011,Up,0.3391718541741014
ENSG00000141736.14,ERBB2,2043.219349141204,0.3850194520741223,0.1082088639919347,0.0001225733776659217,0.0014632753191193,Up,0.3850194520741223
ENSG00000033627.18,ATP6V0A1,3115.565713806554,0.339582338680327,0.0940548432537442,0.0001227054639826264,0.0014638858981462,Up,0.339582338680327
ENSG00000204963.6,PCDHA7,55.44621692813493,1.345436904839735,0.4445712743720756,0.000125344962580933,0.0014934051338858,Up,1.345436904839735
ENSG00000173218.15,VANGL1,759.2362643407871,0.5135522935558796,0.1504890152394174,0.0001262490467548503,0.001503186477688,Up,0.5135522935558796
ENSG00000171466.10,ZNF562,785.5354296142133,0.4722554137303393,0.1368085794952928,0.0001264361401713948,0.0015034954325664,Up,0.4722554137303393
ENSG00000163637.13,PRICKLE2,1924.202396408929,0.3770011246361027,0.1058968644832384,0.0001264412558295665,0.0015034954325664,Up,0.3770011246361027
ENSG00000187535.14,IFT140,1774.290795060221,0.3754228232677103,0.1054798253120683,0.0001274806182921771,0.0015148583853037,Up,0.3754228232677103
ENSG00000171223.6,JUNB,446.7420966529568,0.599538307504004,0.1801145405676283,0.0001276081943584835,0.001515378728278,Up,0.599538307504004
ENSG00000260230.5,FRRS1L,1594.728130028026,0.4518870227142589,0.1301819240443025,0.000127887786497543,0.0015177024321486,Up,0.4518870227142589
ENSG00000039319.17,ZFYVE16,4071.639714310407,0.37391874046767,0.1050439117983425,0.0001280523782262488,0.0015177794373682,Up,0.37391874046767
ENSG00000127084.19,FGD3,162.8640353896164,0.8249254256576372,0.2595327645385047,0.0001280621155271441,0.0015177794373682,Up,0.8249254256576372
ENSG00000198785.7,GRIN3A,323.0199697388119,0.6249847398161643,0.1892187585728116,0.0001298126875334272,0.0015365132635664,Up,0.6249847398161643
ENSG00000180921.7,FAM83H,187.4442356615795,0.7612180706846563,0.2374228719657979,0.0001310451556343735,0.0015490736501982,Up,0.7612180706846563
ENSG00000174804.4,FZD4,382.1450423526016,0.5884955285421413,0.1768188996178013,0.0001322509656205781,0.0015612865301656,Up,0.5884955285421413
ENSG00000097096.10,SYDE2,272.708861525284,0.6405845976213602,0.1953222590661409,0.0001344514020001793,0.0015841616003747,Up,0.6405845976213602
ENSG00000257935.4,LHX5-AS1,357.8657801683722,0.6060189676438895,0.1833431054380271,0.0001351518047078319,0.0015903419257943,Up,0.6060189676438895
ENSG00000163394.6,CCKAR,245.576768510134,0.6901273836559865,0.212986574175791,0.000135271012657,0.0015907097106076,Up,0.6901273836559865
ENSG00000156687.11,UNC5D,2189.192370612015,0.3718733397823074,0.1048817809327725,0.0001357098693627727,0.0015937978553864,Up,0.3718733397823074
ENSG00000142611.17,PRDM16,175.4540990519736,0.7815318532012596,0.2458830654593609,0.000137229659767865,0.0016085130437858,Up,0.7815318532012596
ENSG00000146373.17,RNF217,760.2851366218838,0.4488162582756854,0.1299043845439061,0.0001374677106057667,0.0016092174847999,Up,0.4488162582756854
ENSG00000130363.13,RSPH3,1202.59606945717,0.4220171012457299,0.1211057408714379,0.0001376805559962338,0.0016106665819844,Up,0.4220171012457299
ENSG00000082269.17,FAM135A,3070.428353272682,0.374477706458396,0.1058155472364685,0.0001379628757439817,0.0016111149958855,Up,0.374477706458396
ENSG00000165695.10,AK8,172.7702011298842,0.7750798968056722,0.2435569253172728,0.0001380476693485781,0.0016111149958855,Up,0.7750798968056722
ENSG00000173281.5,PPP1R3B,432.0389859058271,0.5528710606325205,0.1651562192329399,0.0001381642905351334,0.0016111149958855,Up,0.5528710606325205
ENSG00000152207.8,CYSLTR2,47.19510766162041,1.457766981798469,0.4880780326525817,0.0001387301440515845,0.0016166709956939,Up,1.457766981798469
ENSG00000130511.16,SSBP4,1586.715996950587,0.3869718769515805,0.1099248264140167,0.0001398743317828263,0.0016268599129416,Up,0.3869718769515805
ENSG00000140564.13,FURIN,787.9420598679062,0.4726359308399817,0.1382126986724078,0.0001417794762122092,0.0016469001970289,Up,0.4726359308399817
ENSG00000175497.17,DPP10,1922.847658224208,0.4570584412361582,0.1330324094710687,0.0001425455665291337,0.0016541095352983,Up,0.4570584412361582
ENSG00000100583.5,SAMD15,983.8082638095046,0.4651985243407087,0.1357123074324006,0.0001425830346970077,0.0016541095352983,Up,0.4651985243407087
ENSG00000159461.15,AMFR,5643.315904692248,0.3287535467775634,0.0917524137857269,0.0001433915675029026,0.0016624230063189,Up,0.3287535467775634
ENSG00000175874.10,CREG2,441.7878840347403,0.5780294779346786,0.1745820474627797,0.0001442055362991057,0.0016707888081394,Up,0.5780294779346786
ENSG00000087116.17,ADAMTS2,236.3412163812827,0.6840617641305006,0.2121480363143074,0.0001446475710268937,0.001674837368497,Up,0.6840617641305006
ENSG00000102452.18,NALCN,845.3002691241932,0.5159991644409457,0.153208420628907,0.0001454960035996529,0.0016835833148453,Up,0.5159991644409457
ENSG00000176697.20,BDNF,585.4935465513443,0.5547273502514307,0.1666964113740453,0.0001463760902783769,0.0016918632542627,Up,0.5547273502514307
ENSG00000114861.24,FOXP1,1138.688829824556,0.4449137380422467,0.129275466003474,0.000146430010052714,0.0016918632542627,Up,0.4449137380422467
ENSG00000054392.13,HHAT,632.6186982303568,0.5267512380694817,0.1570042069855093,0.0001470547840404623,0.0016972768501313,Up,0.5267512380694817
ENSG00000123892.12,RAB38,104.3789733457265,0.9776425442393988,0.3192843280518088,0.0001487189870102911,0.001714296748928,Up,0.9776425442393988
ENSG00000116254.18,CHD5,1036.338586013094,0.4436954117739056,0.1290441016583428,0.0001488726889814365,0.0017149754477186,Up,0.4436954117739056
ENSG00000198832.11,SELENOM,297.425778043257,0.6798875067804333,0.2113866016281877,0.0001493655775177319,0.0017195581381194,Up,0.6798875067804333
ENSG00000146038.12,DCDC2,297.0979301518114,0.6498353863251991,0.200544534713,0.0001507506417114363,0.0017332969523159,Up,0.6498353863251991
ENSG00000137959.17,IFI44L,317.3356727876851,0.6448853651033009,0.199089757193451,0.0001517314777808597,0.0017423590521553,Up,0.6448853651033009
ENSG00000156313.15,RPGR,557.5351182705592,0.5221430709039939,0.1558670693317014,0.0001520156527924937,0.0017445146550793,Up,0.5221430709039939
ENSG00000118096.10,IFT46,1705.181667685067,0.3765822082281897,0.1073887522206374,0.0001541714086585145,0.0017681319575129,Up,0.3765822082281897
ENSG00000167617.3,CDC42EP5,133.1894114578297,0.8836421735500544,0.2860691812075746,0.0001550345421496795,0.001776904137718,Up,0.8836421735500544
ENSG00000144366.17,GULP1,1691.935355660137,0.4236086681268601,0.1229746468329813,0.0001582581739479743,0.0018104094459348,Up,0.4236086681268601
ENSG00000160216.21,AGPAT3,1344.47953469917,0.3819423083431643,0.1094358897244823,0.000159944830765403,0.0018285475405961,Up,0.3819423083431643
ENSG00000281566.4,LINC03077,230.0266995815603,0.6841612581257206,0.2143499825727758,0.0001610382493024625,0.0018398848874822,Up,0.6841612581257206
ENSG00000153162.9,BMP6,512.303794230576,0.5453167898889844,0.1650032056436259,0.0001640894320242273,0.0018700198283491,Up,0.5453167898889844
ENSG00000106333.13,PCOLCE,185.7862248884604,0.7675642412870386,0.2451778804129361,0.0001651819117858036,0.0018801182942354,Up,0.7675642412870386
ENSG00000105289.15,TJP3,86.89574348772234,1.066497121701132,0.3551663461022812,0.0001651834551332615,0.0018801182942354,Up,1.066497121701132
ENSG00000198879.13,SFMBT2,563.2672753978859,0.56536416452005,0.1723189028757927,0.000166411207011972,0.0018917115587797,Up,0.56536416452005
ENSG00000141519.15,CCDC40,635.4440573591904,0.4705962680981347,0.1393712254979804,0.0001666184250239097,0.0018928774089085,Up,0.4705962680981347
ENSG00000121060.19,TRIM25,363.0782263087161,0.5819929182142536,0.1783117558548635,0.0001683105782487219,0.0019109008902739,Up,0.5819929182142536
