gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj,UP/DOWN
ENSG00000105472.14,CLEC11A,100.4075578604631,1.031357016710872,0.4960586426518012,0.0010757752551351,0.032376768675168,Up
ENSG00000126243.9,LRFN3,831.5608998457162,0.4263702626725056,0.1789799560419068,0.0010780426591193,0.0323893571477442,Up
ENSG00000214530.10,STARD10,505.6562290960228,0.3957324585416047,0.1634063433354282,0.0010838279878377,0.0325074161557631,Up
ENSG00000176182.6,MYPOP,56.12049653903691,0.8466221637528848,0.397622609303745,0.001086559588762,0.0325336371910372,Up
ENSG00000125967.17,NECAB3,630.5346529960825,0.580133069316256,0.2606968790312983,0.0011051937884988,0.033035109896494,Up
ENSG00000099331.14,MYO9B,847.0353667571011,0.4434465994151016,0.1891138204603041,0.0011173346867457,0.0331356438333036,Up
ENSG00000130699.20,TAF4,357.6657340854599,0.4609250948992929,0.1984015431022948,0.0011206070963191,0.0331356438333036,Up
ENSG00000161179.14,YDJC,99.1902475438252,0.851307936652908,0.4049216512660572,0.0011217317531156,0.0331356438333036,Up
ENSG00000126012.13,KDM5C,4978.346635462447,0.3481807075338363,0.1403568662922019,0.0011217993145209,0.0331356438333036,Up
ENSG00000134594.5,RAB33A,561.0992011352963,0.6283771336866457,0.2876227060869994,0.0011322653158771,0.0333323685258879,Up
ENSG00000214021.18,TTLL3,125.836066482943,0.593003633944704,0.2689346675757386,0.0011492136605116,0.0335493774625359,Up
ENSG00000173681.17,BCLAF3,600.9101665722555,0.5194492939911712,0.2307196175208197,0.0011595206851362,0.0337939506170487,Up
ENSG00000272690.6,LINC02018,37.93389811924382,1.047802964718308,0.5089667933324771,0.0011706609600826,0.0340054682865795,Up
ENSG00000160117.16,ANKLE1,45.62007204597756,0.9421045663250908,0.4550332576417391,0.0011731554269283,0.0340215073809231,Up
ENSG00000173272.16,MZT2A,545.5646043489448,0.5045950552341478,0.223527828440222,0.0011797693667737,0.0341368218251337,Up
ENSG00000279759.1,ENSG00000279759,45.19230364654185,1.075150927585408,0.5304206003793831,0.0012022227418624,0.034692147523003,Up
ENSG00000170248.15,PDCD6IP,2108.720260286512,0.2171299172571826,0.0783134995883885,0.0012049238056216,0.0347129035843225,Up
ENSG00000140481.15,CCDC33,62.74507373635151,1.028525185669548,0.5055260243883889,0.0012076453375693,0.0347341801853267,Up
ENSG00000188157.15,AGRN,2856.577997077369,0.513276138400985,0.2296443740231383,0.0012192482981739,0.0349531148785827,Up
ENSG00000283361.3,CFAP97D2,16.96634739849453,1.975969252965576,0.9996174908679816,0.001228920148373,0.0351728191485329,Up
ENSG00000165655.17,ZNF503,718.7326295923441,0.8700199238000218,0.4257283350121917,0.0012351121005696,0.0352923712130148,Up
ENSG00000079432.9,CIC,2925.546858367441,0.4081377724764229,0.1739608025336496,0.0012412021996504,0.0353510532180128,Up
ENSG00000286042.1,LCAL1,40.49795278745149,2.046113500196769,1.080307287234284,0.0012515069454808,0.0355440102825399,Up
ENSG00000165704.15,HPRT1,1600.842857191,0.5443107272198218,0.2478023101169493,0.0012520355300483,0.0355440102825399,Up
ENSG00000224051.7,CPTP,445.8437327570426,0.5051844903453468,0.2272450006214845,0.0012714001629698,0.0359862076665772,Up
ENSG00000291185.1,ENSG00000291185,180.7553256648536,0.4383126156391132,0.1908009137182187,0.0012726303199775,0.0359862076665772,Up
ENSG00000172247.4,C1QTNF4,71.46448715539805,1.46752985316308,0.7639059357665048,0.0012911914494033,0.0362444061342146,Up
ENSG00000197530.13,MIB2,887.8513786651813,0.584725810965624,0.2718731603114873,0.0012944419704516,0.0362775128870911,Up
ENSG00000129968.17,ABHD17A,862.3898099116386,0.5886986950581597,0.2747825714584354,0.0013077694655756,0.0365341147671825,Up
ENSG00000258728.2,ENSG00000258728,79.49715529870477,0.7780893838115682,0.381003229427744,0.0013343531696436,0.0371228596435275,Up
ENSG00000290700.1,ENSG00000290700,168.7668125864048,1.123748466199673,0.577590737773154,0.0013352021908781,0.0371228596435275,Up
ENSG00000142684.9,ZNF593,144.1731301356444,0.7598933496846606,0.3726279374666434,0.0013506451590994,0.0374927109457788,Up
ENSG00000054598.9,FOXC1,17.12910846770401,2.127940455119038,1.122529554843033,0.0013545344401622,0.0375411791991814,Up
ENSG00000129951.19,PLPPR3,2274.276905457654,0.5292381808701926,0.2437498255273257,0.0013717810850991,0.0379322076289187,Up
ENSG00000132702.13,HAPLN2,54.58598618585364,1.248311341275439,0.6490592582082038,0.0013742037470153,0.0379322076289187,Up
ENSG00000224165.8,DNAJC27-AS1,191.4133450615135,0.4773267372515571,0.2153144453561513,0.0013791553923913,0.0379322076289187,Up
ENSG00000146147.15,MLIP,49.3649873558822,1.0896676766128,0.5601903896788016,0.0013852190146305,0.0379710426608266,Up
ENSG00000165175.17,MID1IP1,1150.253472872064,0.6338149780316997,0.3042755387399067,0.0013929203038699,0.0381224875665418,Up
ENSG00000133275.16,CSNK1G2,1135.059497242743,0.3791527279725561,0.1621227336177893,0.0014074281952188,0.0383255435638824,Up
ENSG00000168993.15,CPLX1,183.5619302078642,0.8567200400260555,0.43279289615706,0.0014097542994054,0.0383255435638824,Up
ENSG00000226321.6,CROCC2,30.13566475284016,2.455405508421983,1.385801047197236,0.0014293951365355,0.0387136670463791,Up
ENSG00000215375.7,MYL5,145.6676867716074,0.6430204456457103,0.3108931161094092,0.0014321040459842,0.0387136670463791,Up
ENSG00000068323.17,TFE3,2155.099618547385,0.4127117588918547,0.1815821841611998,0.0014533694565398,0.039225299538908,Up
ENSG00000107872.14,FBXL15,321.4193288727873,0.5931060658964253,0.2849747000246329,0.0014716900479009,0.039597730996978,Up
ENSG00000160917.15,CPSF4,536.5026981103514,0.4252402198320763,0.1900323796000468,0.0015094369390855,0.0404270602829093,Up
ENSG00000117616.18,RSRP1,676.1298048085323,0.5605328088953658,0.2677248051998978,0.0015118180975173,0.0404290164826169,Up
ENSG00000242686.4,PDE6B-AS1,318.0090940386908,0.9371117675661992,0.4890423198223614,0.0015176633060434,0.0405234610802686,Up
ENSG00000128228.5,SDF2L1,67.53798369150071,0.8190642311649159,0.4172144942865046,0.0015295695377267,0.0407792085583273,Up
ENSG00000127774.7,EMC6,159.1536708282073,0.8001856254346614,0.4104654947951308,0.0015480117413618,0.0411608360251431,Up
ENSG00000102100.16,SLC35A2,729.2546105027307,0.4293042564010907,0.194501324460126,0.0016005540150541,0.0424777335268015,Up
ENSG00000136535.15,TBR1,53.71455013921194,1.169662755003761,0.6386044325342002,0.0016505824273809,0.0436072425309281,Up
ENSG00000247516.8,MIR4458HG,40.59597457376183,2.438924458675253,1.503928472823097,0.0016537474863151,0.0436250617022538,Up
ENSG00000272333.8,KMT2B,1518.142536346915,0.3605297464211434,0.1544812629778828,0.0016617185046527,0.043676459578243,Up
ENSG00000001497.18,LAS1L,763.182219451861,0.3874623510694995,0.1719648262529413,0.0016631764408933,0.043676459578243,Up
ENSG00000106009.16,BRAT1,553.3391757026475,0.5593946008261808,0.2734892360166562,0.0016705981162176,0.0438056835384259,Up
ENSG00000231772.5,ENSG00000231772,8.942400057325338,2.667622188877974,1.378880194574139,0.0016763822551312,0.0438916466081905,Up
ENSG00000145824.13,CXCL14,571.9008418725999,1.529417485714658,0.872468754626987,0.0016919555016725,0.0442332724885025,Up
ENSG00000148290.10,SURF1,562.8477573669416,0.4281771588918537,0.1963429806322255,0.0016982728214437,0.0442948506964514,Up
ENSG00000111199.12,TRPV4,26.74153784000673,1.87355825916628,1.087510776440542,0.0017069550251258,0.0442948506964514,Up
ENSG00000196642.19,RABL6,1162.788055441861,0.37173367830296,0.1639078963560066,0.001714158241356,0.0444159700526524,Up
ENSG00000291072.1,ENSG00000291072,97.50060958044172,0.6686221949199926,0.3418370797217317,0.0017305616804724,0.0447747686782194,Up
ENSG00000228532.4,SUMO2P21,31.60871860604005,1.280935258550695,0.7176748984183892,0.0017498306118387,0.0452065383436112,Up
ENSG00000102743.16,SLC25A15,484.6329688132169,0.3438587879917835,0.1489069348047885,0.0017593148298865,0.0452194255803845,Up
ENSG00000174672.16,BRSK2,2055.967325453719,0.317853392573259,0.1335112125468969,0.0017620191098983,0.0452194255803845,Up
ENSG00000174156.15,GSTA3,27.35356899260802,2.087664595747305,1.245452202730929,0.0017647345171762,0.0452194255803845,Up
ENSG00000130653.16,PNPLA7,100.8471562473255,0.7693496910254422,0.4067832048101891,0.0017657677569862,0.0452194255803845,Up
ENSG00000229921.7,KIF25-AS1,46.35737321821008,1.07949808239915,0.5960120132962353,0.0017658190852353,0.0452194255803845,Up
ENSG00000119866.22,BCL11A,738.5731563783739,0.7598229076948436,0.4030537613491443,0.0017899461011324,0.045570778935226,Up
ENSG00000128185.10,DGCR6L,1097.025303420654,0.2665384792107455,0.1073067163070621,0.0018034572272207,0.045848123065309,Up
ENSG00000176155.21,CCDC57,468.9620783235286,0.5373573230587596,0.2657400394996658,0.0018174000361,0.0459480806767476,Up
ENSG00000204969.7,PCDHA2,255.6574325927319,1.315943815042849,0.7637818379924806,0.0018177617006042,0.0459480806767476,Up
ENSG00000156469.9,MTERF3,281.8145013789967,0.4426879925095668,0.2080124694676172,0.0018178819313191,0.0459480806767476,Up
ENSG00000104936.20,DMPK,1239.416148747868,0.4498877007013199,0.2141529423328024,0.0018976290869268,0.0473488192116973,Up
ENSG00000274471.3,ENSG00000274471,22.47720562223967,1.200775972991771,0.6766093142334286,0.0019006314948966,0.0473562749140959,Up
ENSG00000099904.16,ZDHHC8,496.2291339866443,0.4253253276813336,0.1996313298438375,0.0019112458580219,0.0474824533484219,Up
ENSG00000122386.11,ZNF205,374.4050536783911,0.411409187213321,0.1919276484759364,0.001946616230722,0.0481595055046995,Up
ENSG00000174948.6,GPR149,11.40686360233407,2.112021636337728,1.201158959330461,0.0019669572152689,0.0485256656093676,Up
ENSG00000174276.7,ZNHIT2,60.21405974221903,0.8175894669934511,0.4514284805148025,0.0019931925324172,0.0490347758396344,Up
ENSG00000125787.11,GNRH2,86.27212766362064,1.606350889031833,0.9979496388796312,0.0020004719403519,0.0491448338109472,Up
ENSG00000197150.13,ABCB8,1018.917564963204,0.303748532255805,0.1293597923927346,0.0020043687959459,0.0491716020025065,Up
ENSG00000135312.7,HTR1B,558.0664550704253,0.8658516457687113,0.4895257320440857,0.0020216297464486,0.0495256876067062,Up
ENSG00000169116.11,PARM1,2535.643785661165,0.6979460819067108,0.3795336199025821,0.0020272794255169,0.049540647301348,Up
ENSG00000217330.1,SSXP10,28.6932864728761,1.701172790906834,1.04558679484265,0.0020319302275998,0.0495700415969896,Up
ENSG00000224975.1,INE1,37.8297189947581,0.9319958643983546,0.5290466455097037,0.0020509161448019,0.0498786332115595,Up
ENSG00000112619.8,PRPH2,96.50592199989876,-5.922929900045868,0.5766661723384415,4.526592427961765e-25,7.928779296817828e-21,Down
ENSG00000293514.1,CUTALP,679.2501422975213,-1.105571953154333,0.1197409813366198,1.443354356842704e-21,6.320448728614202e-18,Down
ENSG00000115414.21,FN1,480.1581076483996,-2.639766943927018,0.3381173537924915,2.795204896180081e-16,8.160134826915054e-13,Down
ENSG00000183793.14,NPIPA5,41.37664768892128,-3.193580386115347,0.4575817410477521,1.96257948559003e-13,2.644349405353459e-10,Down
ENSG00000213025.2,COX20P1,47.61166421150735,-6.308101731168457,0.8993192633747263,1.34116929040855e-12,1.394380659100428e-9,Down
ENSG00000291258.1,ENSG00000291258,60.18889408901676,-4.464413008255685,0.6787059871918484,2.898987420600677e-12,2.538933182962073e-9,Down
ENSG00000183682.8,BMP8A,210.8089613320778,-2.047898777533928,0.3248396662690578,1.315659269665625e-11,9.60211990310962e-9,Down
ENSG00000146707.15,POMZP3,300.1619321416958,-1.172345978375889,0.2003773977303705,2.341508780305947e-10,1.323027993414161e-7,Down
ENSG00000275993.4,ENSG00000275993,437.5514249966475,-1.994306241198246,0.3468501289625284,3.95783140869857e-10,2.06189238586888e-7,Down
ENSG00000110841.14,PPFIBP1,712.5290435461412,-0.6527881543749023,0.115408231887312,9.465924566552924e-10,4.219904022363893e-7,Down
ENSG00000112763.17,BTN2A1,1436.218212713742,-0.6318250786872336,0.1127446580654484,1.29798877722599e-9,5.287342191137311e-7,Down
ENSG00000198840.2,MT-ND3,3173.218901126292,-0.5034128716217289,0.0908702436776063,2.217396578918993e-9,8.558267870801691e-7,Down
ENSG00000112852.7,PCDHB2,2050.85992099248,-1.17318119932062,0.2148727740667955,2.247546940265345e-9,8.558267870801691e-7,Down
ENSG00000245105.4,A2M-AS1,122.4667167418375,-2.148333641603948,0.3979487840885958,2.869472921827037e-9,1.069397610611115e-6,Down
ENSG00000148143.13,ZNF462,1745.896405430522,-0.4461965649723142,0.0820785847850242,4.628357560752751e-9,1.621406220682904e-6,Down
ENSG00000242419.6,PCDHGC4,829.1044866600348,-0.7238333292341007,0.140161235783366,1.339866484301541e-8,3.725254180797746e-6,Down
ENSG00000092199.19,HNRNPC,7848.237139731617,-0.3585872163927827,0.0722290705548421,3.658652056628386e-8,9.0260492146342e-6,Down
ENSG00000205929.11,C21orf62,631.9567079362351,-0.5877781738766649,0.1202908688729582,6.493518325339129e-8,0.00001496585091929476,Down
ENSG00000116857.17,TMEM9,3288.259220912076,-0.3792219334046153,0.0820085398740521,3.722682976548091e-7,0.00006653726022164935,Down
ENSG00000073969.19,NSF,5757.336877746036,-0.2778874793236652,0.0596763219611877,5.082077449735861e-7,0.0000852088030065172,Down
ENSG00000128335.14,APOL2,378.1317623976304,-1.256801363149236,0.30178907322763,1.32280075865159e-6,0.0001915863988392098,Down
ENSG00000235437.10,LINC01278,1153.230609368983,-0.3938608106709674,0.0928100289132224,1.906740179999672e-6,0.0002609254765068301,Down
ENSG00000158109.15,TPRG1L,2127.104739121609,-0.4028198017559522,0.0962396374162859,2.526977743717312e-6,0.0003344106086722991,Down
ENSG00000159445.13,THEM4,865.1011534659408,-0.5246360336006473,0.1289172276992085,3.079952714393635e-6,0.0004026003861590964,Down
ENSG00000047621.12,C12orf4,825.3086717482512,-0.4393139016720015,0.1079220860481302,3.700671721542787e-6,0.0004663378839895213,Down
ENSG00000106682.16,EIF4H,6319.615705401647,-0.2743451822231325,0.0662313839950692,5.360174163767638e-6,0.000630126245990295,Down
ENSG00000123965.13,PMS2P5,35.22282075119716,-2.383110976251102,0.6247952086244918,5.648299861994809e-6,0.0006508922393598755,Down
ENSG00000116833.14,NR5A2,139.6401045055562,-0.0560587154846138,0.1454981891040819,5.746991245373346e-6,0.0006579365925095395,Down
ENSG00000213719.8,CLIC1,2542.716995504654,-0.5622176906850908,0.1447634467771417,6.131229378525114e-6,0.0006973676220405578,Down
ENSG00000197894.12,ADH5,3005.961750274031,-0.2926151764092001,0.0715852002163302,6.179922491519289e-6,0.0006983711120093669,Down
ENSG00000185065.6,UFD1-AS1,62.00388606548896,-1.225501012745697,0.3292474699156135,8.485446245717432e-6,0.0008999568214441775,Down
ENSG00000160200.18,CBS,281.0456165885959,-0.6997147919837559,0.1866304658068194,8.991238857690331e-6,0.0009318966853923304,Down
ENSG00000204438.11,GPANK1,364.8089430777567,-0.5801003657610727,0.1543657903520328,9.959674385025277e-6,0.0009912139575460382,Down
ENSG00000144712.13,CAND2,385.4863010974353,-0.6368783533937503,0.170873725850464,0.00001037877065625676,0.0010128678515339,Down
ENSG00000146535.14,GNA12,2455.928514001528,-0.3267383204729144,0.0843424278659766,0.00001249130116262513,0.0011638171870454,Down
ENSG00000035862.13,TIMP2,11218.49220111429,-0.3871886467851694,0.1022986330781133,0.00001386548659275001,0.0012518962018485,Down
ENSG00000171189.18,GRIK1,303.8547654104604,-1.170270737042785,0.3281461239079425,0.00001443914441851329,0.0012781913709649,Down
ENSG00000077380.16,DYNC1I2,6032.227583317535,-0.3133377070334999,0.0813666268592194,0.00001461842834735689,0.0012867155323231,Down
ENSG00000116791.14,CRYZ,559.6845755207603,-1.728493033344059,0.4968909095269974,0.00001788624743454768,0.0015177408130294,Down
ENSG00000182732.18,RGS6,534.5359361819042,-1.1206322767377,0.3193991240474869,0.00001793630670798656,0.0015177408130294,Down
ENSG00000185634.12,SHC4,2269.449636341034,-0.6517210854891938,0.1823590334837262,0.00001827585388915003,0.0015390377727036,Down
ENSG00000205571.15,SMN2,145.7576918398131,-0.9404277388403331,0.2680415709276456,0.00001929706269836804,0.0016172600489216,Down
ENSG00000113638.14,TTC33,1196.919490073257,-0.3399573788758754,0.0910649579400122,0.00002043369305493068,0.0016882856959913,Down
ENSG00000135472.9,FAIM2,7512.314847734508,-0.4747663400594384,0.1314051942753277,0.00002076216485672507,0.0017066468056402,Down
ENSG00000140382.15,HMG20A,1106.986735638924,-0.372537133826837,0.1009395097402742,0.00002110271089731253,0.0017175935798164,Down
ENSG00000143061.18,IGSF3,2886.573720894183,-0.7333037145484309,0.2118263105762313,0.00002509090828034363,0.0019708177104865,Down
ENSG00000144834.14,TAGLN3,3000.692671200237,-0.3278037840530635,0.0894459812162592,0.00002801597363738297,0.0021429161320192,Down
ENSG00000265241.8,RBM8A,2371.067108683432,-0.2895204461607099,0.0779006501346527,0.00002862035785569986,0.0021796269052192,Down
ENSG00000123901.9,GPR83,1094.591813414174,-0.568806017547383,0.1675786928518571,0.00003942085863376196,0.0029258294908007,Down
ENSG00000154678.18,PDE1C,317.7578876576779,-0.1102827521458715,0.215094168323818,0.00004103918183363437,0.0030089717120779,Down
ENSG00000233930.4,KRTAP5-AS1,955.4307047551988,-0.5788860883101371,0.17166922556331,0.00004105641922737139,0.0030089717120779,Down
ENSG00000140350.15,ANP32A,2916.07026796445,-0.3107527153903675,0.0867355849839636,0.00004165137710110379,0.0030324216945766,Down
ENSG00000289209.1,ENSG00000289209,7.006182822398414,-0.0419909709580187,0.1365691231827719,0.0000493458142023313,0.0034573651262721,Down
ENSG00000282164.4,PEG13,369.48697907002,-0.5626493765068444,0.169805037423133,0.00005110903711471555,0.0035524837067514,Down
ENSG00000170153.11,RNF150,4005.251185677193,-0.4527036702141239,0.1345548391433902,0.00005386255316273591,0.0036998293380332,Down
ENSG00000272108.1,ENSG00000272108,98.83177141612644,-0.8662578661636576,0.2690060344717184,0.00005522204953659567,0.0037636942400117,Down
ENSG00000261613.2,ENSG00000261613,14.40591488420164,-2.672633725341357,0.8323070190273492,0.00005767701980944216,0.0038413333801604,Down
ENSG00000144655.15,CSRNP1,500.1436674483264,-0.7372502459530955,0.232143936343302,0.00006766734486704238,0.0044061755118628,Down
ENSG00000117242.7,PINK1-AS,322.0044530293694,-0.6190056503732622,0.1954124571074303,0.0000786729575978696,0.0049500716283727,Down
ENSG00000156030.14,MIDEAS,689.0246713010754,-0.4602229506197278,0.1412769229379224,0.00007884619686663622,0.0049500716283727,Down
ENSG00000197594.14,ENPP1,160.2918966025205,-0.0416442955122808,0.1364473797704555,0.00008285280586903443,0.0051462757007163,Down
ENSG00000172260.15,NEGR1,2935.048209109787,-0.6845326081862109,0.2227923886330919,0.00009844640700181331,0.0060083179966681,Down
ENSG00000105379.10,ETFB,485.2496303739575,-0.6792901249023446,0.2222204487571965,0.0001040955066418021,0.0062873686011648,Down
ENSG00000163682.17,RPL9,6923.182561776256,-0.339598549321624,0.1037631886748438,0.0001084001141083571,0.006480329005877,Down
ENSG00000273073.1,ENSG00000273073,21.35577805550338,-1.899549220883532,0.6387265638451657,0.0001096881727855316,0.0065350273282699,Down
ENSG00000114450.11,GNB4,1882.456050248052,-0.5309825656198393,0.1725505234132574,0.0001183937305045962,0.006912615278395,Down
ENSG00000074696.13,HACD3,8908.720315842664,-0.335517962692572,0.1039773319112258,0.0001189819633074845,0.0069238806288833,Down
ENSG00000196653.12,ZNF502,190.0512806323059,-0.6525963967888685,0.2167549243170492,0.0001257544808116875,0.0071984166205801,Down
ENSG00000272501.1,ENSG00000272501,267.0945813768777,-0.7477681114833553,0.2553634698041941,0.0001455888740438662,0.0080336457178227,Down
ENSG00000125651.14,GTF2F1,2150.816388317093,-0.349424608433236,0.1106011755379605,0.0001500084712093595,0.0082110886928223,Down
ENSG00000291044.1,ENSG00000291044,10.8890878176544,-3.759442772464949,1.221225391805115,0.0001521285127925387,0.0082300285513828,Down
ENSG00000203666.13,EFCAB2,229.3118121210165,-0.7450213828530662,0.2564994425312553,0.0001580462419025949,0.0083852088581541,Down
ENSG00000122692.9,SMU1,1729.602480301216,-0.307550903596373,0.0957337990814876,0.000158455362642671,0.0083852088581541,Down
ENSG00000197345.13,MRPL21,536.794956644024,-0.3854325451192614,0.1246320187448445,0.0001647237730086995,0.0086645693934545,Down
ENSG00000241945.8,PWP2,50.444802817902,-0.0364399848301554,0.133946479024254,0.0001731661963079829,0.0089474309573174,Down
ENSG00000178385.15,PLEKHM3,1173.887268829508,-0.3945747002325953,0.1283619298856533,0.0001760701849480492,0.0090707216457353,Down
ENSG00000104765.16,BNIP3L,4471.176322789295,-0.2917562720386816,0.0911680110594769,0.0001783534407694462,0.0091614043065032,Down
ENSG00000132640.15,BTBD3,6674.05260499182,-0.6409272216573865,0.2246238396165663,0.0001998397059149118,0.0099442962750158,Down
ENSG00000180611.7,MB21D2,684.534138201506,-0.4632435392373098,0.1570564152035012,0.000203966714294721,0.0100923191174755,Down
ENSG00000198865.10,CCDC152,182.5642062929034,-1.235940304379462,0.4531560379269275,0.0002094426043047314,0.0102761811120495,Down
ENSG00000146966.13,DENND2A,1840.366831382913,-0.5712448287538606,0.1994502791980725,0.0002124353503812598,0.0103361599924392,Down
ENSG00000057935.14,MTA3,2374.642433832989,-0.2602413525535414,0.0813064820070991,0.0002218602988718036,0.0107350966713771,Down
ENSG00000158373.9,H2BC5,126.2898988023321,-0.7136533805891702,0.2560037135245464,0.0002272548467009299,0.0109658289113319,Down
ENSG00000146842.17,TMEM209,606.8136284801367,-0.3832417052618124,0.1284174786664847,0.0002342949410973,0.0111823165892659,Down
ENSG00000104643.10,MTMR9,3805.987341556322,-0.5204650972052529,0.1809804758402787,0.0002438324292454273,0.0115744412755092,Down
ENSG00000160862.13,AZGP1,17.8086208200608,-1.913227399079359,0.7147622778108497,0.0002540901487945578,0.0119320188908457,Down
ENSG00000151135.10,TMEM263,1207.971766742178,-0.2915713399636693,0.0941870152581583,0.000257429413994116,0.0120565069933714,Down
ENSG00000163359.17,COL6A3,41.52814641920597,-0.0812518934177936,0.1681751492291179,0.0002643664715631035,0.0122030088407678,Down
ENSG00000132670.21,PTPRA,5668.380510295471,-0.2702868165014219,0.0866758302166936,0.0002650669818364386,0.0122030088407678,Down
ENSG00000116991.12,SIPA1L2,3426.146955015135,-0.6016048262605772,0.2169163353851065,0.0002654342525880653,0.0122030088407678,Down
ENSG00000160097.21,FNDC5,326.7749908347668,-0.6354083720651184,0.230280827322771,0.0002664973520759396,0.0122198105208433,Down
ENSG00000206503.14,HLA-A,1871.990449196485,-0.9532824479951568,0.3572298739257916,0.0002693981249750049,0.0122884832215161,Down
ENSG00000288778.2,ENSG00000288778,10.79179599807262,-0.0513003304962129,0.1418883432775061,0.0002921143891090897,0.0131873083495742,Down
ENSG00000007129.18,CEACAM21,491.6931689541842,-0.920340216919866,0.3484472707948878,0.0002937589005268482,0.0132274573306639,Down
ENSG00000158623.14,COPG2,1546.109888488136,-0.319937243212436,0.106931875714862,0.0003018256468497384,0.0134866786485204,Down
ENSG00000136108.15,CKAP2,778.5621022893896,-0.3247024390089494,0.1090167763846281,0.0003081662419122982,0.013665417451483,Down
ENSG00000233452.9,STXBP5-AS1,883.4429369853945,-0.4342698356275476,0.1541975709671238,0.0003264908802278763,0.0143898224862196,Down
ENSG00000102606.20,ARHGEF7,3800.98050715423,-0.2744471338428722,0.0899690457415431,0.0003280340849991583,0.0144006141174066,Down
ENSG00000171116.7,HSFX1,7.909636209790277,-0.0678656225584805,0.1546804139931153,0.000355079538512036,0.0153191458043764,Down
ENSG00000165821.12,SALL2,3310.104627800241,-0.3049526133815739,0.1030706431089551,0.0003626408503169496,0.0155306042399796,Down
ENSG00000213762.12,ZNF134,942.047771392256,-0.3863989589536624,0.1365239307744832,0.0003654076667838321,0.0155351473091883,Down
ENSG00000183665.5,TRMT12,403.9896487968088,-0.4224999176366639,0.1514040765600919,0.0003663054825227081,0.0155356097623916,Down
ENSG00000181991.16,MRPS11,1019.080057466081,-0.3147335085612816,0.1074349872842038,0.0003777585113337196,0.0158676692674374,Down
ENSG00000176593.8,ZNF606-AS1,757.5561380734891,-0.4551670882968499,0.1661692928288267,0.0003828391999835645,0.0160043232145873,Down
ENSG00000099860.9,GADD45B,80.80901818427002,-1.445728134844366,0.5865718934253665,0.0004089157230097805,0.0168135394465711,Down
ENSG00000114062.22,UBE3A,3222.770361241321,-0.2907397550417192,0.0990186171920312,0.0004227314652189166,0.017219917080871,Down
ENSG00000100664.11,EIF5,5492.044255113285,-0.2261565884848188,0.0746994981720099,0.0004778612225132656,0.0188094767944772,Down
ENSG00000097007.20,ABL1,3080.720389988813,-0.2446205781629663,0.0818051784178139,0.0004916807102258795,0.0192075609094418,Down
ENSG00000167785.9,ZNF558,254.141387003977,-0.0886673326108844,0.1769006334175081,0.0005054625272291683,0.0195877912100577,Down
ENSG00000170345.10,FOS,2437.311615699657,-0.6324014121610818,0.2511321509808399,0.0005076640011152969,0.0195965100822407,Down
ENSG00000198663.17,C6orf89,3267.48044960409,-0.2854708520221812,0.0988950946017491,0.0005086836959142985,0.0195965100822407,Down
ENSG00000288075.1,ENSG00000288075,91.52998590748471,-1.136193610023974,0.4730169120912568,0.0005152979734775498,0.0197661854249148,Down
ENSG00000164609.10,SLU7,1279.279923050042,-0.2969919792951477,0.1038796507232454,0.0005157083089281851,0.0197661854249148,Down
ENSG00000100266.19,PACSIN2,2874.053179491279,-0.327330638073307,0.1174346616377309,0.000541332594349757,0.0205682900707816,Down
ENSG00000162989.5,KCNJ3,585.5891835542463,-0.9766418161575452,0.4113422204482979,0.0005622835405429647,0.021089846886832,Down
ENSG00000205922.5,ONECUT3,5713.459944556193,-0.6218507884984891,0.2517835351906269,0.0005790207665958618,0.0214421305448057,Down
ENSG00000124216.4,SNAI1,30.81983055088149,-1.10739417317576,0.4690018386433669,0.0005967575263387955,0.0219596740154418,Down
ENSG00000133884.11,DPF2,1711.209345938059,-0.2784208969837668,0.0979136901407071,0.0006009555294110169,0.0220417087244998,Down
ENSG00000196782.13,MAML3,1686.766489763999,-0.4012813343511129,0.1529237972869373,0.0006182190826156158,0.0224441757480505,Down
ENSG00000161243.10,FBXO27,237.5676613632989,-0.4600956208514171,0.1796937945683366,0.0006188293876810883,0.0224441757480505,Down
ENSG00000001461.17,NIPAL3,1908.317091277488,-0.2840860075214291,0.1007321323093026,0.0006378745303631058,0.0229425262296512,Down
ENSG00000160785.14,SLC25A44,1914.208722610844,-0.2421914567365046,0.083251909718282,0.0006438373264014952,0.0231095381337061,Down
ENSG00000186318.18,BACE1,3719.730009844876,-0.2686777513543439,0.0947084151088725,0.0006562453553225053,0.0233040225442995,Down
ENSG00000288920.1,RPSA2,393.8534572005693,-1.003083888639321,0.4371295870699321,0.0006673907648119553,0.0235685819283189,Down
ENSG00000259577.2,CERNA1,85.20171332767013,-0.9361871825373712,0.4070128463144939,0.000684769040703835,0.0239409471396574,Down
ENSG00000056097.16,ZFR,5379.397589450423,-0.250395121676691,0.0874979811220962,0.0006982225158956735,0.0242062067804952,Down
ENSG00000114742.14,WDR48,2407.375026689341,-0.2978564229115226,0.1085037907482107,0.000714394380445155,0.0245359450350536,Down
ENSG00000264589.5,MAPT-AS1,85.56861884257172,-0.7037403845339751,0.3007089237105961,0.0007371817407786496,0.0249275586321985,Down
ENSG00000181754.7,AMIGO1,1294.23327042759,-0.2758959037825411,0.0992697640528944,0.0007448514907233246,0.0250900359836726,Down
